"category","subcategory","ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"Cellular Processes","Cellular community - eukaryotes","hsa04510","Focal adhesion","137/5171","203/9418",0.67487684729064,1.22916073250498,3.6420254357859,0.000149865062249935,0.000909525895034087,0.000909525895034087,"RAPGEF1/COL4A3/RAP1A/TNC/PPP1R12C/CAPN2/PDGFC/FLNB/PTK2/MYL2/CCND3/ROCK1/CDC42/HGF/SHC1/FN1/COL4A6/ITGA9/ITGB1/COL1A2/PIK3R1/ITGA4/MYL10/MYLK/CAV3/MYLK4/PDGFRB/EMP1/ITGA5/MAPK8/VAV2/PIK3CD/LAMB4/ITGB3/THBS4/ITGA6/PRKCG/VASP/ITGA2/ITGB5/VEGFD/AKT2/PIK3CB/THBS2/SOS2/PPP1CC/COL9A1/LAMA4/MAPK10/LAMC2/PPP1CA/ITGA1/THBS1/VEGFB/PAK3/SRC/RAC3/DOCK1/ILK/PDPK1/TLN2/GRB2/CCND1/BCAR1/JUN/ARHGAP35/PIP5K1A/PIK3R2/MAPK3/ARHGAP5/PAK2/PIK3R3/RAF1/VAV3/ITGB4/LAMA2/RHOA/RELN/RAC1/PAK4/PTEN/VEGFA/MYL12B/AKT1/BIRC2/COL9A3/RAP1B/MYL5/MET/PRKCA/PPP1R12B/ACTN1/PGF/PDGFRA/PPP1R12A/EGFR/ROCK2/CTNNB1/MAP2K1/XIAP/TLN1/BRAF/CAV1/LAMA3/ZYX/IGF1R/CAV2/PXN/FYN/PIP5K1B/LAMB1/COL2A1/LAMA5/PDGFA/MAPK1/ACTB/SOS1/ITGB6/PDGFD/DIAPH1/PIK3CA/PARVA/COL4A5/IGF1/ERBB2/ACTG1/VCL/LAMC1/PAK1/GSK3B/MYL12A/CRKL/CRK/COL4A4/ACTN4/PARVB/SHC2",137
"Organismal Systems","Endocrine system","hsa04917","Prolactin signaling pathway","54/5171","71/9418",0.76056338028169,1.38522257116476,3.59506876847991,0.00017706906374298,0.00105641204131405,0.00105641204131405,"CGA/CISH/SLC2A2/KRAS/SHC1/PIK3R1/NFKB1/MAPK8/PIK3CD/TNFRSF11A/MAP2K2/SOCS6/STAT3/SOCS2/AKT2/PIK3CB/FOXO3/SOS2/PRL/MAPK13/MAPK10/STAT1/CYP17A1/SRC/GRB2/CCND1/PIK3R2/MAPK3/MAPK14/PIK3R3/RAF1/NRAS/ELF5/AKT1/JAK2/SOCS1/ESR2/MAP2K1/SOCS5/STAT5A/IRF1/LHB/MAPK1/SOS1/CSN2/FOS/PIK3CA/STAT5B/TNFSF11/ESR1/GALT/PRLR/GSK3B/SHC2",54
"Human Diseases","Cancer: specific types","hsa05221","Acute myeloid leukemia","52/5171","68/9418",0.764705882352941,1.39276735641075,3.58662903685516,0.000182752783337363,0.00107214966224586,0.00107214966224586,"PIM1/ITGAM/JUP/KRAS/ARAF/PIK3R1/NFKB1/PIK3CD/PPARD/CEBPA/MAP2K2/STAT3/AKT2/PIK3CB/SOS2/MYC/CHUK/LEF1/CCNA1/GRB2/CCND1/PIK3R2/MTOR/DUSP6/MAPK3/IKBKG/PIK3R3/RAF1/PIM2/NRAS/AKT1/CCNA2/MAP2K1/BRAF/RARA/STAT5A/RPS6KB1/PML/TCF7L1/BCL2A1/MAPK1/SOS1/TCF7/RUNX1/PIK3CA/PER2/TCF7L2/CD14/STAT5B/RPS6KB2/EIF4EBP1/ZBTB16",52
"Environmental Information Processing","Signal transduction","hsa04015","Rap1 signaling pathway","142/5171","212/9418",0.669811320754717,1.21993483250202,3.57378881785174,0.000196116094180895,0.00111904224457676,0.00111904224457676,"RAPGEF1/ITGAL/RAP1A/RALB/ITGAM/PDGFC/PARD6A/EFNA4-EFNA3/PRKD2/FGF19/MAP2K6/KRAS/ADCY5/ID1/EFNA2/CDC42/HGF/P2RY1/RAPGEF3/ITGB1/PIK3R1/MAP2K3/PDGFRB/RRAS/GRIN1/INSR/VAV2/PIK3CD/ITGB3/MAGI3/PRKCG/MAP2K2/VASP/VEGFD/AKT2/PLCE1/PIK3CB/SIPA1L1/RASGRP2/MAPK13/GNAS/FARP2/EFNA5/RGS14/THBS1/PFN4/RAPGEF5/VEGFB/EFNA1/SRC/PARD6B/SKAP1/RAC3/SIPA1L2/FGFR3/PRKD1/ADCY9/KRIT1/RASGRP3/TLN2/F2RL3/BCAR1/ENAH/PRKCI/MAGI2/FGF1/AFDN/PIK3R2/GNAQ/ANGPT1/ADCY1/CALM1/MAPK3/MAPK14/PIK3R3/RAF1/VAV3/ARAP3/EPHA2/NRAS/RHOA/RAC1/VEGFA/AKT1/GNAI3/CALM3/SIPA1L3/GNAI2/RAP1B/PLCB4/MET/PRKCA/PGF/PDGFRA/EGFR/CTNNB1/MAP2K1/ADORA2B/TLN1/BRAF/FGF21/RAPGEF6/IGF1R/FGF7/RASSF5/FYB1/ANGPT2/EFNA3/GNAO1/PDGFA/FGFR4/GNAI1/MAGI1/CSF1/PLCB1/MAPK1/ACTB/RALGDS/MRAS/EVL/RAP1GAP/PDGFD/PIK3CA/FGF8/RAPGEF2/RALA/FGF2/IGF1/ACTG1/LPAR3/PFN2/PARD3/CALML5/SIPA1/CALML4/CRKL/CRK/DOCK4/CTNND1/KITLG/CDH1/RAPGEF4",142
"Human Diseases","Infectious disease: viral","hsa05161","Hepatitis B","112/5171","163/9418",0.687116564417178,1.251453065883,3.57326272888315,0.000197104031715224,0.00111904224457676,0.00111904224457676,"NFATC2/IL6/CREB3L3/ATF2/TYK2/FADD/MAP2K6/KRAS/CXCL8/DDB2/ARAF/NFKBIA/PIK3R1/MAP2K3/CASP8/TAB2/PCNA/NFKB1/MAPK8/HSPG2/PIK3CD/CDK2/DDB1/VDAC3/YWHAQ/PRKCG/MAP2K2/STAT3/BAX/BID/AKT2/CASP10/PIK3CB/CREB3L2/TAB1/SOS2/MAPK13/MAPK10/MYC/STAT1/CHUK/STAT2/JAK1/E2F1/TGFBR2/SRC/FASLG/CREB3L4/STAT6/CDKN1A/CCNA1/GRB2/TGFB2/CREB3L1/JUN/CREBBP/PIK3R2/SMAD3/MAP2K4/DDX3X/MAPK3/IKBKG/IKBKE/MAPK14/PIK3R3/RAF1/NRAS/MAVS/AKT1/SLC10A1/E2F3/JAK2/CREB1/TBK1/CCNE2/PRKCA/NFATC3/IRF3/MAP2K7/SMAD4/MAP3K7/CCNA2/CYCS/FAS/TLR3/MAP2K1/TICAM1/BIRC5/TRAF3/RB1/BRAF/RIGI/TGFB3/STAT5A/YWHAB/EP300/IFNAR1/CREB5/MAP3K1/MAPK1/SOS1/STAT4/YWHAZ/FOS/PTK2B/PIK3CA/TGFB1/STAT5B/TIRAP/IRAK4/ATF4/TGFBR1",112
"Human Diseases","Cancer: specific types","hsa05214","Glioma","57/5171","76/9418",0.75,1.36598336878747,3.53468436325065,0.000227384721446786,0.00125188647449521,0.00125188647449521,"CAMK2B/PLCG2/KRAS/SHC1/DDB2/ARAF/BAK1/PIK3R1/PDGFRB/PIK3CD/PRKCG/MAP2K2/BAX/AKT2/PIK3CB/POLK/SOS2/GADD45B/CAMK4/CDKN2A/E2F1/CDKN1A/CAMK2G/GRB2/CCND1/PIK3R2/MTOR/CALM1/MAPK3/PIK3R3/RAF1/NRAS/PTEN/AKT1/E2F3/CALM3/PRKCA/PDGFRA/EGFR/MAP2K1/RB1/BRAF/IGF1R/CAMK1/PDGFA/CAMK2D/MAPK1/SOS1/CDK4/PIK3CA/MDM2/IGF1/CDK6/CALML5/CALML4/GADD45A/SHC2",57
"Human Diseases","Neurodegenerative disease","hsa05017","Spinocerebellar ataxia","100/5171","144/9418",0.694444444444444,1.26479941554395,3.53319124876182,0.000230853369950636,0.00125188647449521,0.00125188647449521,"PIK3R4/SLC25A4/RORA/PSMD7/ADRM1/ATG101/ULK1/PSMB6/PIK3R1/PSMC3/GRIN1/BECN2/PSMD2/ATG14/MAPK8/PIK3CD/VDAC3/PSMC2/PRKCG/PSMC6/AKT2/PIK3CB/PSMA3/RBPJ/ERN1/VDAC2/ATXN1L/MAPK10/ATP2A2/PSMB2/PSMD9/ITPR1/AFG3L2/SEM1/PSMB1/PUM2/MCU/PSMA2/ATXN1/XBP1/PIK3C3/PSMA5/PSMB4/VDAC1/ATXN10/PIK3R2/GNAQ/NRBF2/PSMA6/MTOR/PSMA7/PSMA4/PIK3R3/ITPR2/RB1CC1/RELN/AKT1/ITPR3/PPIF/TBP/PLCB4/PRKCA/TRAF2/SPTBN2/GRIA2/ATXN2/PSMD8/ATXN3/CYCS/OMA1/TBPL1/PSMD3/GRIN2D/PUM1/NFYA/PSMD1/CIC/ATG2B/ATXN8OS/PLCB1/GRIA1/KAT5/DAB1/PSMD12/PDYN/SP1/VLDLR/PSMD4/PIK3CA/FGF14/ATXN2L/ATG2A/GRIA3/WIPI2/WIPI1/PSMB7/AMBRA1/PSMA1/GTF2B/OPA1",100
"Human Diseases","Neurodegenerative disease","hsa05014","Amyotrophic lateral sclerosis","235/5171","368/9418",0.638586956521739,1.16306554951107,3.52098570331507,0.000237758058539292,0.00125188647449521,0.00125188647449521,"NDUFS2/PIK3R4/NUP210L/DNALI1/NDUFV2/EIF2S1/ATP5PB/NDUFC1/OPTN/DNAH17/TUBA4A/HNRNPA1L2/RANBP2/ATP5F1C/NUP155/ATP5F1A/PSMD7/ADRM1/ACTR1B/TUBA8/MAP2K6/ATG101/TUBA1C/ATP5F1B/SQSTM1/CHMP2B/NXT2/NUP210/CCS/ULK1/PSMB6/PSMC3/MAP2K3/ATP5MC3/CYC1/NDUFB4/TOMM40/DNAH8/SEC13/PPP3CC/GRIN1/BECN2/PSMD2/ATG14/NUP93/DCTN3/GPX2/PSMC2/NDUFB11/NUP85/PSMC6/TUBA1B/GLE1/COX7B/COX4I1/BAX/BID/PSMA3/COX6A1/ERN1/DCTN1/NDUFS8/NDUFA5/MAPK13/HNRNPA2B1/COX5A/DNAH9/TUBB3/TUBB4B/POM121/PFN4/TNFRSF1A/PSMB2/MAP1LC3A/WDR41/SPG11/PSMD9/ATF6/NDUFA11/NDUFAB1/UQCR11/SEM1/EIF2AK3/PSMB1/NDUFB10/FUS/UQCR10/MCU/PSMA2/COX8A/TUBB8/NDUFA9/ERBB4/NUP160/ATP5PD/XBP1/PIK3C3/HNRNPA1/BCL2L1/ALS2/NDUFB7/COX7C/PSMA5/PINK1/LOC107984365/PSMB4/HDAC6/VDAC1/SEH1L/NUP88/NDUFB6/NRBF2/PSMA6/MTOR/RAE1/DNAL1/NDUFS4/PSMA7/PSMA4/MAPK14/DNAH12/RB1CC1/ATP5MC2/TOMM40L/NDUFV3/DERL1/VAPB/RAB1A/UQCRC2/NDUFS3/NDUFS7/NDC1/RAC1/UQCRHL/NDUFB5/ITPR3/COXFA4/C9orf72/SETX/DNAH6/TBK1/UBQLN2/TRAF2/SMCR8/NUP214/GRIA2/TUBB6/ATXN2/PSMD8/GPX3/NUP58/CYCS/NDUFA1/KIF5C/NOS2/RAB39B/NDUFS5/NDUFA7/PPP3R1/DCTN4/SLC1A2/NUP205/NDUFA10/ATP5F1E/CAT/NRG4/DNAI1/DNAH11/KLC1/COX5B/PSMD3/GRIN2D/SDHC/COXFA4L2/SRSF3/NRG2/NUP43/PSMD1/DNAH14/POM121C/ATG2B/TARDBP/GRIA1/ANXA11/KIF5A/ACTB/PSMD12/NRG1/NDUFB1/ANG/SRSF7/DNAH5/GPX7/COX7A2L/NUP35/PSMD4/NXF1/TUBB4A/SIGMAR1/ANXA7/VCP/FIG4/NDUFC2-KCTD14/ATP5F1D/RAB8A/KLC4/ACTR10/ATXN2L/ACTG1/CASP1/ATG2A/MAP1LC3B/COX6B2/COX6C/ALYREF/PRKN/PPP3CA/PFN2/DNAH2/WIPI2/WIPI1/TANK/PSMB7/AMBRA1/COX7B2/PSMA1/GPX1/COX7A2/ACTR1A/NRG3/KIF5B/SDHB/DCTN6/ATF4/UQCRC1",235
"Human Diseases","Cancer: specific types","hsa05223","Non-small cell lung cancer","55/5171","73/9418",0.753424657534247,1.37222073576823,3.52269273769597,0.000238192894540083,0.00125188647449521,0.00125188647449521,"PLCG2/KRAS/HGF/DDB2/ARAF/BAK1/PIK3R1/PIK3CD/PRKCG/MAP2K2/RARB/STAT3/BAX/AKT2/PIK3CB/FOXO3/POLK/SOS2/RXRA/GADD45B/CDKN2A/E2F1/CDKN1A/PDPK1/GRB2/CCND1/PIK3R2/MAPK3/PIK3R3/RAF1/NRAS/AKT1/E2F3/MET/PRKCA/RXRG/EGFR/KIF5C/MAP2K1/RB1/BRAF/STAT5A/RASSF5/MAPK1/KIF5A/SOS1/CDK4/PIK3CA/ERBB2/STAT5B/FHIT/CDK6/EML4/KIF5B/GADD45A",55
"Cellular Processes","Cellular community - eukaryotes","hsa04530","Tight junction","116/5171","170/9418",0.682352941176471,1.24277702572036,3.52460587094745,0.000238285209634032,0.00125188647449521,0.00125188647449521,"CLDN15/RAB8B/RAP1A/CGN/PRKAG2/NEDD4L/TUBA4A/PARD6A/PPP2R1B/PRKAG1/CLDN3/MYL2/TUBA8/ROCK1/CLDN1/CDC42/TUBA1C/ARPC5/TJP2/ITGB1/PPP2R1A/MARVELD3/PCNA/MPDZ/CRB3/PRKACB/MAPK8/MYH9/TJP3/VASP/YBX3/CACNA1D/TUBA1B/CLDN9/CLDN24/ACTR3/F11R/RAB13/WAS/MAPK10/PRKAA1/ARPC1B/CGNL1/EPB41L4B/SRC/PARD6B/DLG1/NF2/AMOTL1/ARPC2/PPP2R2B/EZR/ARPC1A/SYNPO/CCND1/PPP2CB/DLG2/JUN/PRKCI/PPP2R2A/AFDN/STK11/NHERF1/MYH10/ARHGEF18/POPDC1/CLDN18/RHOA/RAC1/ARHGEF2/MYL12B/AMOTL2/RAP2C/ACTN1/CLDN7/MAP2K7/ROCK2/PRKAB2/CLDN14/MICALL2/RAPGEF6/CFTR/HSPA4/TJP1/PPP2R2D/ACTR2/CLDN16/MAGI1/MAP3K1/NEDD4/ACTB/RUNX1/CDK4/CLDN2/HCLS1/PALS1/RAPGEF2/RAB8A/LLGL2/CLDN23/ERBB2/ACTG1/ARHGAP17/WHAMM/GATA4/PARD3/SYMPK/LLGL1/MYL12A/ARPC3/ARPC5L/PRKCE/ACTN4/RDX/ACTR3C/TJAP1",116
"Organismal Systems","Immune system","hsa04666","Fc gamma R-mediated phagosome formation","71/5171","98/9418",0.724489795918367,1.31952134944096,3.50838614258879,0.000254268342250808,0.00131621259518066,0.00131621259518066,"FCGR2A/PLCG2/PLPP1/SPHK2/LIMK2/CDC42/ARPC5/PIK3R1/LIMK1/VAV2/PIK3CD/PRKCG/VASP/ASAP2/AKT2/PIK3CB/ACTR3/PLA2G4C/WAS/ARPC1B/GSN/MARCKSL1/DOCK1/BIN1/ARPC2/ARPC1A/PLPP3/INPPL1/PIP5K1A/PIK3R2/ASAP3/MAPK3/PIK3R3/RAF1/VAV3/RAC1/GAB2/AKT1/MARCKS/PRKCA/MAP2K1/RPS6KB1/PLA2G6/ACTR2/ASAP1/PLD1/PIP5K1B/PLA2G4F/WASF2/DNM2/PLA2G4A/SCIN/MAPK1/PLA2G4E/INPP5D/LYN/WASF3/CFL2/ARF6/PIK3CA/SPHK1/RPS6KB2/PAK1/CFL1/ARPC3/CRKL/ARPC5L/CRK/PRKCE/ACTR3C/PRKCD",71
"Organismal Systems","Endocrine system","hsa04935","Growth hormone synthesis, secretion and action","86/5171","122/9418",0.704918032786885,1.28387507886035,3.48226284699948,0.000281755088075327,0.00143735928989152,0.00143735928989152,"PLCG2/CREB3L3/ATF2/PTK2/MAP2K6/KRAS/ADCY5/SHC1/GHRL/PIK3R1/MAP2K3/ADCY10/PRKACB/MAPK8/PIK3CD/PRKCG/MAP2K2/CACNA1D/STAT3/SOCS2/AKT2/PIK3CB/CREB3L2/SOS2/MAPK13/GNAS/MAPK10/STAT1/GHR/ITPR1/CREB3L4/ADCY9/JUNB/IRS1/SSTR2/IRS2/GRB2/CREB3L1/BCAR1/CREBBP/PIK3R2/GNAQ/ADCY1/MTOR/MAP2K4/MAPK3/MAPK14/PIK3R3/ITPR2/RAF1/NRAS/AKT1/CACNA1C/GNAI3/ITPR3/JAK2/GNAI2/SOCS1/CREB1/PLCB4/PRKCA/MRAP2/CACNA1S/GHRH/MAP2K1/GHRHR/STAT5A/POU1F1/EP300/SST/CREB5/GNAI1/PLCB1/MAP3K1/MAPK1/SOS1/GNA11/FOS/PIK3CA/IGF1/STAT5B/GSK3B/CRKL/CRK/ATF4/SHC2",86
"Genetic Information Processing","Folding, sorting and degradation","hsa03018","RNA degradation","58/5171","78/9418",0.743589743589744,1.35430829725937,3.46703008045158,0.000298003904014409,0.0014985339173296,0.0014985339173296,"PFKM/DCPS/NUDT16/CNOT2/EXOSC9/CNOT9/EDC3/PABPC1/TENT4A/LSM1/EXOSC8/PFKL/EDC4/PABPC4L/ENO3/EXOSC4/EXOSC2/PNPT1/CNOT10/CNOT6L/TENT4B/DCP1B/MTREX/LSM6/EXOSC6/CNOT6/MPHOSPH6/DDX6/PATL1/PABPC1L/HSPD1/PAN3/EXOSC1/EXOSC5/BTG4/DIS3L/DCP1A/EXOSC7/ZCCHC7/EXOSC3/LSM7/SKIC8/TOB2/BTG1/XRN1/SKIC3/DHX36/XRN2/LSM3/TOB1/CNOT1/CNOT4/PABPC4/CNOT8/ENO1/PNLDC1/C1D/LSM5",58
"Environmental Information Processing","Signal transduction","hsa04668","TNF signaling pathway","84/5171","119/9418",0.705882352941177,1.28563140591762,3.45990152349971,0.000307236501769529,0.00152320068482921,0.00152320068482921,"CYLD/NOD2/IL6/CREB3L3/ATF2/FADD/MAP2K6/CEBPB/NFKBIA/PIK3R1/IL15/MAP2K3/CASP8/TAB2/NFKB1/MAPK8/PIK3CD/MAP3K8/DAB2IP/VEGFD/CX3CL1/AKT2/CASP10/PIK3CB/CREB3L2/TAB1/RIPK1/MAPK13/MAPK10/BCL3/CHUK/TNFRSF1A/RPS6KA4/TRADD/CREB3L4/ITCH/TRAF5/JUNB/TNFAIP3/CXCL2/MLKL/CREB3L1/JUN/PIK3R2/BAG4/MAP2K4/EDN1/MAPK3/IKBKG/MAPK14/PIK3R3/MMP14/CCL20/VCAM1/AKT1/FRMD8/DNM1L/BIRC2/TAB3/CFLAR/CXCL1/CREB1/TRAF2/CXCL6/MAP2K7/MAP3K7/RHBDF2/CXCL10/FAS/MAP2K1/XIAP/TRAF3/CASP7/IRF1/TRAF1/CREB5/CSF1/MAPK1/FOS/PIK3CA/ICAM1/ADAM17/PTGS2/ATF4",84
"Cellular Processes","Cell growth and death","hsa04210","Apoptosis","95/5171","137/9418",0.693430656934307,1.26295299303951,3.42092410577959,0.000355911330564758,0.00174001094942771,0.00174001094942771,"EIF2S1/CAPN2/TUBA4A/PARP3/DFFA/TUBA8/FADD/KRAS/TUBA1C/BAK1/PARP2/NFKBIA/PIK3R1/PARP1/CASP8/NFKB1/MAPK8/PIK3CD/MAP2K2/DIABLO/DAB2IP/TUBA1B/BAX/BID/AKT2/CASP10/PIK3CB/ERN1/RIPK1/GADD45B/MAPK10/CHUK/TNFRSF1A/ITPR1/CTSS/TRADD/BCL2L11/FASLG/EIF2AK3/CTSD/PMAIP1/CAPN1/BCL2L1/PDPK1/PIDD1/TNFSF10/JUN/PIK3R2/TNFRSF10A/HTRA2/MAPK3/CTSH/IKBKG/PIK3R3/ITPR2/RAF1/NRAS/AKT1/BIRC2/ITPR3/SPTAN1/CFLAR/AIFM1/TRAF2/CTSV/TNFRSF10B/NOL3/CYCS/FAS/MAP2K1/BIRC5/XIAP/CTSZ/DFFB/CASP7/ATM/CTSL/TRAF1/BCL2A1/HRK/MAPK1/ACTB/LMNB2/BBC3/FOS/PIK3CA/ENDOG/LMNB1/ACTG1/CASP6/CTSB/LMNA/PRF1/GADD45A/ATF4",95
"Metabolism","Glycan biosynthesis and metabolism","hsa00513","Various types of N-glycan biosynthesis","36/5171","45/9418",0.8,1.45704892670663,3.39103338446987,0.000391448911607709,0.0018642781541179,0.0018642781541179,"B4GALNT3/RPN1/ALG13/MGAT4A/FUT8/MAN1C1/ALG1/MGAT2/KRTCAP2/MGAT4C/MAN2A2/DDOST/HEXD/MAN1A2/ALG14/ALG3/OST4/ALG11/OSTC/B4GALT3/HEXA/MAN1A1/CHST9/ALG12/MGAT1/DAD1/ALG9/B4GALT2/MAN2A1/ST3GAL3/B4GALNT4/STT3B/MGAT4B/HEXB/B4GALT1/MAGT1",36
"Human Diseases","Infectious disease: viral","hsa05167","Kaposi sarcoma-associated herpesvirus infection","131/5171","196/9418",0.668367346938776,1.21730490687863,3.39224673711698,0.000392929471460299,0.0018642781541179,0.0018642781541179,"GNG4/GNGT2/NFATC2/PLCG2/MAPKAPK2/IL6/EIF2AK2/CD86/CCR5/TYK2/CLEC2B/UBA52/FADD/MAP2K6/KRAS/HIF1A/CXCL8/UBB/BAK1/C3/NFKBIA/PIK3R1/CASP8/PPP3CC/NFKB1/BECN2/CCR3/ATG14/MAPK8/PIK3CD/MAP2K2/ATG3/STAT3/BAX/BID/AKT2/CCR8/PIK3CB/IRF9/MAPK13/GNGT1/MAPK10/MYC/STAT1/CHUK/CCR4/UBC/TNFRSF1A/MAP1LC3A/STAT2/ITPR1/JAK1/E2F1/TRADD/SRC/LEF1/CDKN1A/PIK3C3/IL6ST/CCR1/CXCL2/CCND1/JUN/CREBBP/PIK3R2/MTOR/MAP2K4/CALM1/MAPK3/IKBKG/IKBKE/MAPK14/PIK3R3/ITPR2/RAF1/NRAS/RAC1/VEGFA/AKT1/E2F3/ITPR3/CALM3/GNB2/JAK2/CXCL1/CREB1/TBK1/GNG10/RCAN1/TRAF2/NFATC3/IRF3/MAP2K7/IFNAR2/CYCS/FAS/CTNNB1/TLR3/MAP2K1/TICAM1/TRAF3/RB1/PPP3R1/GNG12/EP300/ANGPT2/IFNAR1/TCF7L1/ZFP36/MAPK1/GNG5/GNG7/LYN/TCF7/GNB1/CDK4/FOS/PIK3CA/ICAM1/TCF7L2/FGF2/MAP1LC3B/PPP3CA/CDK6/CALML5/CALML4/GSK3B/GNB4/IFNGR1/PTGS2/GNB5",131
"Environmental Information Processing","Signal transduction","hsa04066","HIF-1 signaling pathway","78/5171","110/9418",0.709090909090909,1.29147518503542,3.39290863907566,0.000397218356701257,0.0018642781541179,0.0018642781541179,"CAMK2B/ALDOA/PLCG2/EIF4E/IL6/PGK1/PFKM/HIF1A/PIK3R1/NFKB1/INSR/HMOX1/PIK3CD/PRKCG/MAP2K2/EGLN3/STAT3/AKT2/PIK3CB/EGLN2/MKNK1/PFKL/LTBR/ENO3/RBX1/PDHA1/GAPDH/HKDC1/ALDOB/CDKN1A/NOS3/CAMK2G/LDHA/CREBBP/PIK3R2/ANGPT1/MTOR/EDN1/MKNK2/MAPK3/PIK3R3/TF/VEGFA/AKT1/EGLN1/PRKCA/VHL/SERPINE1/EGFR/NOS2/MAP2K1/CUL2/IGF1R/RPS6KB1/EP300/CDKN1B/IL6R/ANGPT2/ARNT/CAMK2D/MAPK1/ELOC/PIK3CA/ALDOC/HK2/TFRC/IGF1/ERBB2/SLC2A1/IFNGR2/ENO1/ELOB/RPS6KB2/IFNGR1/PGK2/EPAS1/EIF4EBP1/RPS6",78
"Environmental Information Processing","Signal transduction","hsa04071","Sphingolipid signaling pathway","87/5171","125/9418",0.696,1.26763256623477,3.32367400133305,0.000513320632115043,0.00237748503295388,0.00237748503295388,"PPP2R5E/ACER2/PPP2R1B/SPTLC1/SPTLC3/SPHK2/ROCK1/KRAS/PPP2R5C/PPP2R1A/PIK3R1/CERS2/NFKB1/MAPK8/PIK3CD/ORMDL2/GNA13/PRKCG/MAP2K2/BAX/BID/AKT2/PIK3CB/ABCC1/ASAH2/CERS1/MAPK13/SPTLC2/MAPK10/SGPL1/S1PR1/TNFRSF1A/TRADD/RAC3/PPP2R5B/S1PR2/CTSD/PPP2R2B/ORMDL3/NOS3/PDPK1/PPP2CB/SGMS1/PPP2R2A/PIK3R2/GNAQ/S1PR3/MAPK3/MAPK14/PIK3R3/RAF1/SPTSSB/OPRD1/NRAS/RHOA/RAC1/PTEN/GAB2/AKT1/MS4A2/GNAI3/PPP2R5A/GNAI2/PLCB4/PRKCA/CERS4/TRAF2/ROCK2/MAP2K1/SPTSSA/FCER1A/DEGS1/PPP2R2D/FYN/CERS5/PLD1/GNAI1/PLCB1/MAPK1/KNG1/PIK3CA/SGMS2/SPHK1/ACER1/GNA12/SGPP1/PRKCE",87
"Metabolism","Metabolism of cofactors and vitamins","hsa00770","Pantothenate and CoA biosynthesis","19/5171","21/9418",0.904761904761905,1.64785295282298,3.27939628311703,0.00053804605143614,0.0024596390922795,0.0024596390922795,"PANK3/PANK1/ALDH3A2/VNN1/CSAD/UPB1/ALDH2/PPCS/BCAT1/GADL1/ENPP3/PPCDC/ENPP1/PANK2/DPYD/BCAT2/VNN2/ALDH1B1/COASY",19
"Human Diseases","Infectious disease: viral","hsa05160","Hepatitis C","106/5171","156/9418",0.67948717948718,1.23755758197839,3.30127140805916,0.000553518117872921,0.00249792791655472,0.00249792791655472,"CLDN15/EIF2S1/EIF2AK2/SCARB1/PPP2R1B/TYK2/CLDN3/FADD/KRAS/CLDN1/ARAF/BAK1/NFKBIA/PPP2R1A/PIK3R1/CASP8/NFKB1/PIK3CD/CDK2/YWHAG/YWHAQ/MAP2K2/STAT3/CLDN9/CLDN24/BAX/BID/AKT2/PIK3CB/IRF9/SOS2/RIPK1/RXRA/MYC/STAT1/CHUK/TNFRSF1A/RSAD2/STAT2/JAK1/E2F1/TRADD/FASLG/OAS2/CDKN1A/PPP2R2B/GRB2/CCND1/PPP2CB/PPP2R2A/PIK3R2/IFIT1/MAPK3/IKBKG/IKBKE/PIK3R3/RAF1/CLDN18/NRAS/PSME3/MAVS/AKT1/E2F3/CFLAR/IFIT1B/TBK1/TRAF2/MX1/IRF3/CLDN7/OAS3/IFNAR2/CXCL10/CYCS/FAS/EGFR/CTNNB1/TLR3/OAS1/MAP2K1/TICAM1/TRAF3/RB1/BRAF/MX2/RIGI/CLDN14/LDLR/YWHAB/YWHAH/PPP2R2D/IFNAR1/CLDN16/MAPK1/SOS1/YWHAZ/CDK4/CLDN2/PIK3CA/CLDN23/EIF3E/CDK6/NR1H3/GSK3B/PPARA/PIAS1",106
